DATE,AREA,SRC_NUCL,SRC_BCOAL,SRC_HCOAL,SRC_OIL,SRC_LNG,SRC_PUMP,SRC_FUELCELL,SRC_COALGAS,SRC_SOLAR,SRC_WIND,SRC_WATER,SRC_SEA,SRC_BIO,SRC_WASTE,SRC_RECYCLE_SUM,SRC_OTHER,SRC_ALL,RECYCLE_PERCENT
21-09-01,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2264.59209,2.02,39.925,0,349.13,0,3065.91709,9.56,25504.85509,12.02091554
21-09-01,전북,0,695.369,0,7,718.4,600,7.005,0,3117.622545,79.5,80.857,0,169.703,0,3454.687545,74.695,5550.151545,62.24492281
21-09-01,전남,5900,1481.1,0,21.69,2378.9,0,50.08,0,3818.50165,345.975,39.971,1,1.925,0,4257.45265,24.008,14063.15065,30.27381812
21-09-01,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2251.070266,421.16,179.961,0,3.5,0,2861.569266,38.935,14836.70427,19.28709513
21-09-01,경남,0,7160,0,27.15,0,1300,2.715,0,1153.234644,48.586,145.469,0,14.535,0,1364.539644,4.183,9855.872644,13.8449399
21-09-01,제주,0,0,0,233.135,333.734,0,0,0,498.706625,294.6,0.8164,0.5,357.139,0,1151.762025,19.2,1737.831025,66.27583513
21-09-01,세종,0,0,0,0,530.441,0,5.28,0,55.92957,0,2.31,0,5,0,68.51957,3.25,602.21057,11.37800853
21-09-01,소계,23250,36397.882,400,2159.025,41169.767,4700,710.834,346.33,17258.12758,1708.043,1818.2514,255.5,1420.194,0,23517.27998,515.482,132109.436,17.80136279
21-08-01,서울,0,0,0,0,802.346,0,67.8,0,40.863925,0,0.316,0,6.865,0,115.844925,27.95,946.140925,12.24393977
21-08-01,부산,4550,19,0,0,1845.836,0,47.28,0,131.240675,0.758,0.01,0,6.69,0,185.978675,33.9,6634.714675,2.803114891
21-08-01,대구,0,72.9,0,43.5,370.7,0,1.407,0,99.43878,0,3.56,0,4.5,0,108.90578,9.9,605.90578,17.9740454
21-08-01,인천,0,5080,0,36.23,8576.747,0,213.72,0,91.46677,49,12.599,0,78.23,0,445.01577,33.28,14171.27277,3.140266772
21-08-01,광주,0,0,0,0,115.246,0,0,0,210.658971,0,1.83,0,2.12,0,214.608971,4.36,334.214971,64.21285389
21-08-01,대전,0,0,0,0,48.3,0,1.005,0,37.00693,0,0,0,0.099,0,38.11093,88,174.41093,21.85122802
21-08-01,울산,2800,0,0,1200,2514.7,0,9.938,0,69.320945,1.65,0.3,0,0,0,81.208945,21.9,6617.808945,1.227127372
21-08-01,경기,0,253.355,0,43.65,17580.167,400,199.91,0,1049.393455,5.326,276.118,254,59.703,0,1844.450455,59.064,20180.68645,9.139681443
21-08-01,강원,0,3234,400,0,1279.2,1000,15.096,0,1321.043733,459.468,520.095,0,358.515,0,2674.217733,13.39,8600.807733,31.09263474
21-08-01,충북,0,0,0,58.3,0,0,0,0,929.748396,0,514.004,0,2.54,0,1446.292396,49.907,1554.499396,93.03910955
21-08-01,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2226.93736,2.02,39.925,0,349.13,0,3028.26236,9.28,25466.92036,11.89096411
21-08-01,전북,0,695.369,0,7,718.4,600,7.005,0,3081.761305,79.5,80.857,0,69.703,0,3318.826305,74.695,5414.290305,61.2975315
21-08-01,전남,5900,1481.1,0,21.69,2378.9,0,50.08,0,3770.13253,327.975,39.746,1,1.925,0,4190.85853,24.008,13996.55653,29.9420684
21-08-01,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2193.572056,421.16,179.961,0,3.5,0,2804.071056,38.935,14779.20606,18.97308316
21-08-01,경남,0,7160,0,27.15,0,1300,2.715,0,1135.21634,48.586,146.469,0,14.535,0,1347.52134,4.183,9838.85434,13.69591716
21-08-01,제주,0,0,0,233.135,333.734,0,0,0,496.796195,294.6,0.8164,0.5,357.139,0,1149.851595,19.2,1735.920595,66.23872073
21-08-01,세종,0,0,0,0,530.441,0,5.28,0,51.20196,0,2.31,0,5,0,63.79196,3.25,597.48296,10.67678315
21-08-01,소계,23250,36397.882,400,2159.025,41169.767,4700,691.034,346.33,16935.80033,1690.043,1818.9164,255.5,1320.194,0,23057.81773,515.202,131649.6937,17.5145244
21-07-01,서울,0,0,0,0,802.346,0,67.8,0,40.7768,0,0.316,0,6.865,0,115.7578,27.95,946.0538,12.23585805
21-07-01,부산,4550,19,0,0,1845.836,0,47.28,0,131.240675,0.758,0.01,0,6.69,0,185.978675,33.9,6634.714675,2.803114891
21-07-01,대구,0,72.9,0,43.5,370.7,0,1.407,0,98.98404,0,3.56,0,4.5,0,108.45104,9.9,605.45104,17.91243764
21-07-01,인천,0,5080,0,36.23,8576.747,0,213.72,0,92.20677,49,12.599,0,78.23,0,445.75577,33.28,14172.01277,3.14532436
21-07-01,광주,0,0,0,0,115.246,0,0,0,204.868761,0,1.83,0,2.12,0,208.818761,4.36,328.424761,63.58191763
21-07-01,대전,0,0,0,0,48.3,0,0.9,0,35.50081,0,0,0,0.099,0,36.49981,88,172.79981,21.12259846
21-07-01,울산,2800,0,0,1200,2514.7,0,9.938,0,68.406855,1.65,0.3,0,0,0,80.294855,21.9,6616.894855,1.213482408
21-07-01,경기,0,253.355,0,43.65,17580.167,400,199.91,0,1037.859125,5.326,276.118,254,59.204,0,1832.417125,59.064,20168.65313,9.085470971
21-07-01,강원,0,3234,400,0,1279.2,1000,15.096,0,1306.523258,461.468,520.095,0,358.515,0,2661.697258,13.39,8588.287258,30.99217781
21-07-01,충북,0,0,0,58.3,0,0,0,0,915.848261,0,514.004,0,2.54,0,1432.392261,49.907,1540.599261,92.97630456
21-07-01,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2195.09635,2,40.415,0,348.33,0,2996.09135,9.28,25434.74935,11.77951986
21-07-01,전북,0,695.369,0,7,718.4,600,6.06,0,3025.405075,79.5,80.037,0,69.703,0,3260.705075,74.695,5356.169075,60.87756061
21-07-01,전남,5900,1481.1,0,21.69,2378.9,0,35.08,0,3692.642,327.975,39.746,1,3.509,0,4099.952,23.01,13904.652,29.48618923
21-07-01,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2143.574201,421.16,179.961,0,3.5,0,2754.073201,38.935,14729.2082,18.69803973
21-07-01,경남,0,7160,0,27.15,0,1300,2.715,0,1122.52971,48.586,146.469,0,14.535,0,1334.83471,4.183,9826.16771,13.58448939
21-07-01,제주,0,0,0,233.135,333.734,0,0,0,482.337035,294.6,0.8164,0.5,357.139,0,1135.392435,19.2,1721.461435,65.95514787
21-07-01,세종,0,0,0,0,530.441,0,5.28,0,48.96926,0,2.31,0,5,0,61.55926,3.25,595.25026,10.34174433
21-07-01,소계,23250,36397.882,400,2159.025,41169.767,4700,674.984,346.33,16642.76899,1692.023,1818.5864,255.5,1320.479,0,22750.67139,514.204,131341.5494,17.3217626
21-06-01,서울,0,0,0,0,802.346,0,67.8,0,40.6238,0,0.316,0,6.865,0,115.6048,27.95,945.9008,12.22166214
21-06-01,부산,4550,19,0,0,1845.836,0,47.28,0,129.922855,0.758,0.01,0,6.69,0,184.660855,33.9,6633.396855,2.783805327
21-06-01,대구,0,72.9,0,43.5,370.7,0,1.407,0,96.5162,0,3.56,0,4.5,0,105.9832,9.9,602.9832,17.57647643
21-06-01,인천,0,5080,0,36.23,8576.747,0,213.72,0,92.20677,49,12.599,0,78.23,0,445.75577,33.28,14172.01277,3.14532436
21-06-01,광주,0,0,0,0,115.246,0,0,0,202.165241,0,1.83,0,2.12,0,206.115241,4.36,325.721241,63.27964377
21-06-01,대전,0,0,0,0,48.3,0,0.9,0,34.88581,0,0,0,0.099,0,35.88481,88,172.18481,20.8408686
21-06-01,울산,2800,0,0,1200,2514.7,0,9.938,0,67.418785,1.65,0.3,0,0,0,79.306785,21.9,6615.906785,1.198728875
21-06-01,경기,0,253.355,0,43.65,17580.167,400,199.91,0,1008.170735,5.326,276.118,254,59.204,0,1802.728735,59.064,20138.96474,8.951446903
21-06-01,강원,0,3234,400,0,1279.2,1000,15.096,0,1263.089605,461.468,520.095,0,358.515,0,2618.263605,13.39,8544.853605,30.64140974
21-06-01,충북,0,0,0,58.3,0,0,0,0,883.254481,0,514.004,0,2.54,0,1399.798481,49.907,1508.005481,92.82449558
21-06-01,충남,0,17228.058,0,469.87,3713.45,0,63.92,346.33,2131.19821,2,40.415,0,348.33,0,2932.19321,9.28,24352.85121,12.04045138
21-06-01,전북,0,695.369,0,7,718.4,600,6.06,0,2948.375235,79.5,80.037,0,69.703,0,3183.675235,74.695,5279.139235,60.30671087
21-06-01,전남,5900,1481.1,0,21.69,2378.9,0,35.08,0,3604.52337,327.975,39.746,1,3.509,0,4011.83337,23.01,13816.53337,29.03646857
21-06-01,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2073.450636,421.16,179.961,0,3.5,0,2683.949636,38.935,14659.08464,18.30912163
21-06-01,경남,0,7160,0,27.15,0,1300,2.715,0,955.958225,48.586,146.469,0,13.935,0,1167.663225,4.65,9659.463225,12.08828273
21-06-01,제주,0,0,0,233.135,333.734,0,0,0,438.173085,294.6,0.8164,0.5,357.139,0,1091.228485,19.2,1677.297485,65.05873256
21-06-01,세종,0,0,0,0,530.441,0,5.28,0,48.52626,0,2.31,0,5,0,61.11626,3.25,594.80726,10.27496874
21-06-01,소계,23250,35379.882,400,2159.025,41169.767,4700,674.984,346.33,16018.4593,1692.023,1818.5864,255.5,1319.879,0,22125.7617,514.671,129699.1067,17.05930154
21-05-01,서울,0,0,0,0,802.346,0,67.8,0,40.5198,0,0.316,0,6.865,0,115.5008,27.95,945.7968,12.21201002
21-05-01,부산,4550,19,0,0,1845.836,0,47.28,0,125.833855,0.758,0.01,0,6.69,0,180.571855,33.9,6629.307855,2.723841749
21-05-01,대구,0,72.9,0,43.5,370.7,0,1.407,0,92.16324,0,3.56,0,4.5,0,101.63024,9.9,598.63024,16.97713099
21-05-01,인천,0,5080,0,36.23,8576.747,0,197.44,0,90.96957,49,12.599,0,78.23,0,428.23857,33.28,14154.49557,3.025459776
21-05-01,광주,0,0,0,0,115.246,0,0,0,199.029181,0,1.83,0,2.12,0,202.979181,4.36,322.585181,62.92266135
21-05-01,대전,0,0,0,0,48.3,0,0.9,0,33.77233,0,0,0,0.099,0,34.77133,88,171.07133,20.32563259
21-05-01,울산,2800,0,0,1200,2514.7,0,9.938,0,66.450785,1.65,0.3,0,0,0,78.338785,21.9,6614.938785,1.184270748
21-05-01,경기,0,253.355,0,43.65,17580.167,400,199.91,0,986.394045,5.326,276.118,254,59.204,0,1780.952045,59.064,20117.18804,8.852887596
21-05-01,강원,0,3234,400,0,1279.2,1000,15.096,0,1257.478607,461.548,520.015,0,358.515,0,2612.652607,13.39,8539.242607,30.59583534
21-05-01,충북,0,0,0,58.3,0,0,0,0,872.866356,0,514.004,0,2.54,0,1389.410356,49.907,1497.617356,92.77472316
21-05-01,충남,0,17228.058,0,469.87,3713.45,0,63.92,346.33,2109.64481,2,32.829,0,348.33,0,2903.05381,9.28,24323.71181,11.93507731
21-05-01,전북,0,695.369,0,7,718.4,600,6.06,0,2890.75081,79.5,80.037,0,69.703,0,3126.05081,74.695,5221.51481,59.86865735
21-05-01,전남,5900,1481.1,0,21.69,2378.9,0,35.08,0,3548.63278,327.975,39.471,1,2.511,0,3954.66978,23.01,13759.36978,28.7416491
21-05-01,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2018.321556,421.16,179.965,0,3.5,0,2628.824556,38.935,14603.95956,18.00076579
21-05-01,경남,0,7160,0,27.15,0,1300,2.715,0,1081.165095,48.586,146.469,0,14.385,0,1293.320095,4.583,9785.053095,13.21730278
21-05-01,제주,0,0,0,233.135,333.734,0,0,0,466.13453,294.6994,0.8164,0.5,357.139,0,1119.28933,19.2,1705.35833,65.63367419
21-05-01,세종,0,0,0,0,530.441,0,5.28,0,47.28326,0,2.31,0,5,0,59.87326,3.25,593.56426,10.08707296
21-05-01,소계,23250,35379.882,400,2159.025,41169.767,4700,658.704,346.33,15927.41061,1692.2024,1810.6494,255.5,1319.331,0,22010.12741,514.604,129583.4054,16.98529788
21-04-01,서울,0,0,0,0,802.346,0,67.8,0,41.02462,0,0.316,0,6.865,0,116.00562,27.95,946.30162,12.25884195
21-04-01,부산,4550,19,0,0,1845.836,0,47.28,0,125.833855,0.758,0.01,0,6.69,0,180.571855,33.9,6629.307855,2.723841749
21-04-01,대구,0,72.9,0,43.5,370.7,0,1.407,0,88.97508,0,3.56,0,4.5,0,98.44208,9.9,595.44208,16.53260381
21-04-01,인천,0,5080,0,36.23,8576.747,0,197.44,0,90.96957,49,12.599,0,78.23,0,428.23857,33.28,14154.49557,3.025459776
21-04-01,광주,0,0,0,0,115.246,0,0,0,199.029181,0,1.83,0,2.12,0,202.979181,4.36,322.585181,62.92266135
21-04-01,대전,0,0,0,0,48.3,0,0.9,0,33.79033,0,0,0,0.099,0,34.78933,88,171.08933,20.33401499
21-04-01,울산,2800,0,0,1200,2514.7,0,9.938,0,65.437585,1.65,0.3,0,0,0,77.325585,21.9,6613.925585,1.169132976
21-04-01,경기,0,246.9,0,43.65,17580.167,400,199.91,0,986.870965,5.326,276.118,254,59.204,0,1781.428965,59.064,20111.20996,8.85789054
21-04-01,강원,0,3234,400,0,1279.2,1000,15.096,0,1257.961307,461.548,520.015,0,358.515,0,2613.135307,13.39,8539.725307,30.59975834
21-04-01,충북,0,0,0,58.3,0,0,0,0,869.646006,0,514.004,0,2.54,0,1386.190006,49.907,1494.397006,92.75915305
21-04-01,충남,0,17228.058,0,469.87,3713.45,0,63.92,346.33,2107.78142,2,32.829,0,348.33,0,2901.19042,9.28,24321.84842,11.92833032
21-04-01,전북,0,695.369,0,7,718.4,600,6.06,0,2889.91387,79.5,80.037,0,69.703,0,3125.21387,74.695,5220.67787,59.86222379
21-04-01,전남,5900,1481.1,0,21.69,2378.9,0,35.08,0,3545.46578,327.975,39.471,1,2.511,0,3951.50278,23.01,13756.20278,28.72524376
21-04-01,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2008.729456,421.16,179.965,0,3.5,0,2619.232456,38.935,14594.36746,17.94687206
21-04-01,경남,0,6120,0,27.15,0,1300,2.715,0,1073.948085,48.586,141.469,0,14.926,0,1281.644085,4.583,8733.377085,14.67524043
21-04-01,제주,0,0,0,233.135,333.734,0,0,0,464.2224,294.6994,0.8164,0.5,357.139,0,1117.3772,19.2,1703.4462,65.59509775
21-04-01,세종,0,0,0,0,530.441,0,5.28,0,47.28326,0,2.31,0,5,0,59.87326,3.25,593.56426,10.08707296
21-04-01,소계,23250,34333.427,400,2159.025,41169.767,4700,658.704,346.33,15896.88277,1692.2024,1805.6494,255.5,1319.872,0,21975.14057,514.604,128501.9636,17.10101539
21-03-01,서울,0,0,0,0,802.346,0,67.8,0,40.94662,0,0.316,0,6.865,0,115.92762,27.95,946.22362,12.25160919
21-03-01,부산,4550,19,0,0,1845.836,0,47.28,0,117.49095,0.758,0.01,0,6.69,0,172.22895,33.9,6620.96495,2.601266602
21-03-01,대구,0,72.9,0,43.5,370.7,0,1.197,0,85.34694,0,3.56,0,4.5,0,94.60394,9.9,591.60394,15.99109364
21-03-01,인천,0,5080,0,36.23,8576.747,0,197.44,0,90.90257,49,12.599,0,78.23,0,428.17157,33.28,14154.42857,3.025000747
21-03-01,광주,0,0,0,0,115.246,0,0,0,196.171181,0,1.83,0,2.12,0,200.121181,4.36,319.727181,62.5912318
21-03-01,대전,0,0,0,0,48.3,0,0.9,0,33.79033,0,0,0,0.099,0,34.78933,88,171.08933,20.33401499
21-03-01,울산,2800,0,0,1200,2514.7,0,9.938,0,64.626585,1.65,0.3,0,0,0,76.514585,21.9,6613.114585,1.157012842
21-03-01,경기,0,253.355,0,43.65,17580.167,400,199.91,0,974.163415,5.326,276.118,254,59.204,0,1768.721415,59.064,20104.95742,8.797439251
21-03-01,강원,0,3234,400,0,1279.2,1000,15.096,0,1238.968837,461.548,520.015,0,358.515,0,2594.142837,13.39,8520.732837,30.44506719
21-03-01,충북,0,0,0,58.3,0,0,0,0,857.050941,0,514.004,0,2.54,0,1373.594941,49.907,1481.801941,92.69760708
21-03-01,충남,0,17228.058,0,469.87,3713.45,0,63.92,346.33,2089.23604,2,32.829,0,348.33,0,2882.64504,9.28,24303.30304,11.86112454
21-03-01,전북,0,695.369,0,7,718.4,600,6.06,0,2845.98492,79.5,80.037,0,69.703,0,3081.28492,74.695,5176.74892,59.52162192
21-03-01,전남,5900,1481.1,0,21.69,2378.9,0,35.08,0,3535.24836,327.975,39.471,1,2.511,0,3941.28536,23.17,13746.14536,28.67193134
21-03-01,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,1960.967726,421.16,179.965,0,3.5,0,2571.470726,38.935,14546.60573,17.67746218
21-03-01,경남,0,7240,0,27.15,0,1300,2.715,0,1064.765265,48.586,141.469,0,14.926,0,1272.461265,4.583,9844.194265,12.92600726
21-03-01,제주,0,0,0,233.135,333.734,0,0,0,453.737845,294.6994,0.8164,0.5,357.139,0,1106.892645,19.2,1692.961645,65.38202731
21-03-01,세종,0,0,0,0,530.441,0,5.28,0,47.18326,0,2.31,0,5,0,59.77326,3.25,593.46426,10.07192244
21-03-01,소계,23250,35459.882,400,2159.025,41169.767,4700,658.494,346.33,15696.58179,1692.2024,1805.6494,255.5,1319.872,0,21774.62959,514.764,129428.0676,16.82373073
21-02-01,서울,0,0,0,0,802.346,0,67.8,0,39.9159,0,0.316,0,6.865,0,114.8969,27.95,945.1929,12.15592076
21-02-01,부산,4550,19,0,0,1845.836,0,37.6,0,112.47993,0.758,0.01,0,6.69,0,157.53793,33.9,6606.27393,2.384671475
21-02-01,대구,0,72.9,0,43.5,370.7,0,1.197,0,83.91735,0,3.56,0,4.5,0,93.17435,9.9,590.17435,15.78759734
21-02-01,인천,0,5080,0,36.23,8576.747,0,197.44,0,86.15249,49,12.599,0,78.23,0,423.42149,33.28,14149.67849,2.992446014
21-02-01,광주,0,0,0,0,115.246,0,0,0,191.518401,0,1.83,0,2.12,0,195.468401,4.36,315.074401,62.03880746
21-02-01,대전,0,0,0,0,48.3,0,0.9,0,33.07233,0,0,0,0.099,0,34.07133,88,170.37133,19.99827671
21-02-01,울산,2800,0,0,1200,2514.7,0,9.938,0,58.935785,1.65,0.3,0,0,0,70.823785,21.9,6607.423785,1.071881982
21-02-01,경기,0,246.855,0,43.65,17580.167,400,199.91,0,932.040565,5.326,276.118,254,59.204,0,1726.598565,59.064,20056.33457,8.608744332
21-02-01,강원,0,3234,400,0,1279.2,1000,15.096,0,1193.169657,411.948,520.143,0,358.515,0,2498.871657,13.39,8425.461657,29.65857254
21-02-01,충북,0,0,0,58.3,0,0,0,0,830.450291,0,514.004,0,2.54,0,1346.994291,49.907,1455.201291,92.5641215
21-02-01,충남,0,17228.058,0,469.87,3713.45,0,63.92,346.33,2041.30032,2,32.829,0,348.33,0,2834.70932,9.28,24255.36732,11.68693627
21-02-01,전북,0,695.369,0,7,718.4,600,6.06,0,2764.616845,79.5,80.037,0,69.703,0,2999.916845,74.695,5095.380845,58.87522319
21-02-01,전남,5900,1481.1,0,21.69,2378.9,0,35.08,0,3433.622745,327.975,39.471,1,4.627,0,3841.775745,23.17,13646.63574,28.15181571
21-02-01,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,1884.252616,421.16,179.965,0,3.5,0,2494.755616,38.935,14469.89062,17.24101227
21-02-01,경남,0,7240,0,27.15,0,1300,2.715,0,1028.950965,48.586,141.469,0,14.926,0,1236.646965,4.723,9808.519965,12.60788549
21-02-01,제주,0,0,0,233.135,333.734,0,0,0,426.260605,294.6994,0.8164,0.5,357.139,0,1079.415405,19.2,1665.484405,64.81089836
21-02-01,세종,0,0,0,0,530.441,0,5.28,0,47.03226,0,2.31,0,5,0,59.62226,3.25,593.31326,10.04903548
21-02-01,소계,23250,35453.382,400,2159.025,41169.767,4700,648.814,346.33,15187.68906,1642.6024,1805.7774,255.5,1321.988,0,21208.70086,514.904,128855.7789,16.45925471
21-01-01,서울,0,0,0,0,802.346,0,67.8,0,39.5179,0,0.316,0,6.865,0,114.4989,27.95,944.7949,12.11891597
21-01-01,부산,4550,19,0,0,1845.836,0,37.6,0,112.24793,0.758,0.01,0,6.69,0,157.30593,33.9,6606.04193,2.381243287
21-01-01,대구,0,72.9,0,43.5,370.7,0,1.197,0,82.12656,0,3.56,0,4.5,0,91.38356,9.9,588.38356,15.53129051
21-01-01,인천,0,5080,0,36.23,8576.747,0,177.2,0,85.95955,49,12.599,0,78.23,0,402.98855,33.28,14129.24555,2.85215901
21-01-01,광주,0,0,0,0,115.246,0,0,0,190.075841,0,1.83,0,2.12,0,194.025841,4.36,313.631841,61.86420371
21-01-01,대전,0,0,0,0,48.3,0,0.9,0,32.76433,0,0,0,0.099,0,33.76333,88,170.06333,19.85338638
21-01-01,울산,2800,0,0,1200,2514.7,0,9.938,0,57.894455,1.65,0.3,0,0,0,69.782455,21.9,6606.382455,1.056288452
21-01-01,경기,0,246.855,0,43.65,17580.167,400,199.81,0,904.322205,5.326,276.118,254,59.204,0,1698.780205,59.064,20028.51621,8.481807577
21-01-01,강원,0,3234,400,0,1279.2,1000,15.096,0,1155.302637,411.948,520.143,0,358.515,0,2461.004637,13.39,8387.594637,29.3410059
21-01-01,충북,0,0,0,58.3,0,0,0,0,794.316726,0,514.004,0,2.54,0,1310.860726,49.907,1419.067726,92.37478254
21-01-01,충남,0,17228.058,0,469.87,3713.45,0,63.92,346.33,1950.73305,2,32.829,0,348.33,0,2744.14205,9.28,24164.80005,11.35594768
21-01-01,전북,0,695.369,0,7,718.4,600,6.06,0,2642.562365,79.5,80.037,0,69.703,0,2877.862365,74.695,4973.326365,57.86594633
21-01-01,전남,5900,1481.1,0,21.69,2378.9,0,35.08,0,3371.667195,327.975,39.462,1,4.627,0,3779.811195,23.17,13584.67119,27.82409041
21-01-01,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,1774.289971,421.16,179.965,0,3.5,0,2384.792971,38.935,14359.92797,16.60727669
21-01-01,경남,0,7240,0,27.15,0,1300,2.715,0,991.23525,48.586,141.469,0,14.926,0,1198.93125,4.723,9770.80425,12.27054825
21-01-01,제주,0,0,0,233.135,333.734,0,0,0,412.283505,294.6994,0.8164,0.5,357.139,0,1065.438305,19.2,1651.507305,64.51308461
21-01-01,세종,0,0,0,0,530.441,0,5.28,0,46.92626,0,2.31,0,5,0,59.51626,3.25,593.20726,10.03296217
21-01-01,소계,23250,35453.382,400,2159.025,41169.767,4700,628.474,346.33,14644.22573,1642.6024,1805.7684,255.5,1321.988,0,20644.88853,514.904,128291.9665,16.09211324
20-12-01,서울,0,0,0,0,802.346,0,67.8,0,40.877661,0,0.316,0,6.865,0,115.858661,27.95,946.154661,12.24521379
20-12-01,부산,4550,19,0,0,1845.836,0,37.6,0,111.038086,9.758,0.01,0,6.69,0,165.096086,33.9,6613.832086,2.496224335
20-12-01,대구,0,72.9,0,43.5,370.7,0,1.197,0,81.231248,0,3.56,0,4.5,0,90.488248,9.9,587.488248,15.40256308
20-12-01,인천,0,5080,0,36.23,8576.747,0,153.44,0,84.712246,49,12.599,0,78.23,0,377.981246,2.98,14073.93825,2.685682141
20-12-01,광주,0,0,0,0,115.246,0,0,0,190.417998,0,1.83,0,2.12,0,194.367998,4.36,313.973998,61.90576265
20-12-01,대전,0,0,0,88,48.3,0,0.9,0,32.764316,0,0,0,0.099,0,33.763316,0,170.063316,19.85337978
20-12-01,울산,2800,0,0,1200,2514.7,0,9.938,0,57.797052,1.65,0.3,0,0,0,69.685052,18.2,6602.585052,1.05542074
20-12-01,경기,0,246.855,0,43.65,17580.167,400,199.81,0,893.390091,5.326,276.118,254,59.204,0,1687.848091,62.064,20020.58409,8.430563681
20-12-01,강원,0,3234,400,0,1279.2,1000,15.096,0,1141.974069,405.148,520.143,0,358.515,0,2440.876069,13.39,8367.466069,29.17103038
20-12-01,충북,0,0,0,58.3,0,0,0,0,783.789324,0,514.004,0,2.54,0,1300.333324,49.907,1408.540324,92.31779182
20-12-01,충남,0,18228.058,0,469.87,3713.45,0,63.92,346.33,1949.928855,2,32.829,0,348.33,0,2743.337855,9.28,25163.99586,10.90183718
20-12-01,전북,0,695.369,0,7,718.4,600,6.06,0,2636.416453,79.5,80.037,0,69.703,0,2871.716453,74.695,4967.180453,57.8138137
20-12-01,전남,5900,1481.1,0,21.69,2378.9,0,35.08,0,3361.737256,318.975,39.462,1,4.627,0,3760.881256,53.47,13596.04126,27.6615905
20-12-01,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,1768.774558,421.16,179.965,0,3.5,0,2379.277558,38.935,14354.41256,16.57523461
20-12-01,경남,0,7240,0,27.15,0,1300,2.715,0,985.509244,48.586,141.469,0,14.926,0,1193.205244,4.723,9765.078244,12.21910582
20-12-01,제주,0,0,0,233.135,333.734,0,0,0,405.349515,294.6994,0.8164,0.5,357.139,0,1058.504315,19.2,1644.573315,64.36346166
20-12-01,세종,0,0,0,0,530.441,0,5.28,0,49.083255,0,2.31,0,5,0,61.673255,3.25,595.364255,10.35891129
20-12-01,소계,23250,36453.382,400,2247.025,41169.767,4700,604.714,346.33,14574.79123,1635.8024,1805.7684,255.5,1321.988,0,20544.89403,426.204,129191.272,15.90269505
20-11-01,서울,0,0,0,0,802.346,0,67.8,0,40.455661,0,0.316,0,6.865,0,115.436661,27.95,945.732661,12.20605629
20-11-01,부산,4550,19,0,0,1845.836,0,37.6,0,110.141866,9.758,0.01,0,6.69,0,164.199866,33.9,6612.935866,2.483010108
20-11-01,대구,0,72.9,0,43.5,370.7,0,1.197,0,80.418882,0,3.56,0,4.5,0,89.675882,9.9,586.675882,15.2854216
20-11-01,인천,0,5080,0,36.23,8576.747,0,153.44,0,82.201746,49,12.599,0,73.63,0,370.870746,2.98,14066.82775,2.6364917
20-11-01,광주,0,0,0,0,115.246,0,0,0,187.98838,0,1.83,0,2.12,0,191.93838,4.36,311.54438,61.60867996
20-11-01,대전,0,0,0,88,48.3,0,0.9,0,32.261316,0,0,0,0.099,0,33.260316,0,169.560316,19.61562516
20-11-01,울산,2800,0,0,1200,2514.7,0,9.938,0,56.104052,1.65,0.3,0,0,0,67.992052,18.2,6600.892052,1.030043386
20-11-01,경기,0,246.855,0,43.65,17580.167,400,200.11,0,853.779796,5.326,276.118,254,59.204,0,1648.537796,64.954,19984.1638,8.249220797
20-11-01,강원,0,3234,400,0,1279.2,1000,15.096,0,1099.752599,390.948,519.993,0,358.515,0,2384.304599,13.39,8310.894599,28.68890431
20-11-01,충북,0,0,0,58.3,0,0,0,0,758.350946,0,514.004,0,2.54,0,1274.894946,49.907,1383.101946,92.17649861
20-11-01,충남,0,18228.058,0,469.87,3713.45,0,63.92,346.33,1881.377599,2,32.829,0,348.33,0,2674.786599,9.28,25095.4446,10.65845472
20-11-01,전북,0,695.369,0,7,718.4,600,6.06,0,2530.349796,79.5,80.037,0,69.703,0,2765.649796,68.695,4855.113796,56.96364518
20-11-01,전남,5900,1481.1,0,21.69,2378.9,0,35.08,0,3202.876987,318.975,39.255,1,4.627,0,3601.813987,53.47,13436.97399,26.80524641
20-11-01,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,1702.615518,421.16,179.965,0,3.5,0,2313.118518,38.935,14288.25352,16.1889521
20-11-01,경남,0,7240,0,27.15,0,1300,2.715,0,956.900937,48.586,141.469,0,14.926,0,1164.596937,4.723,9736.469937,11.96118249
20-11-01,제주,0,0,0,233.072,333.734,0,0,0,390.533733,294.6994,0.8164,0.5,357.139,0,1043.688533,19.2,1629.694533,64.04197301
20-11-01,세종,0,0,0,0,530.441,0,5.28,0,48.859255,0,2.31,0,5,0,61.449255,3.25,595.140255,10.32517201
